,Dir,PDB,Protein_type,Bound_Unbound,Rank
2486,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7z1x_1_seed3/,renum_renamed_fold_7z1x_1_seed3_model_3.pdb,nanobody,bound,0.72
2487,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7z1x_1_seed3/,renum_renamed_fold_7z1x_1_seed3_model_2.pdb,nanobody,bound,0.73
2488,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7z1x_1_seed3/,renum_renamed_fold_7z1x_1_seed3_model_4.pdb,nanobody,bound,0.72
2489,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7z1x_1_seed3/,renum_renamed_fold_7z1x_1_seed3_model_1.pdb,nanobody,bound,0.73
2490,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7x2m_0_seed1/,renum_renamed_fold_7x2m_0_seed1_model_0.pdb,nanobody,bound,0.29
2491,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7x2m_0_seed1/,renum_renamed_fold_7x2m_0_seed1_model_3.pdb,nanobody,bound,0.25
2492,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7x2m_0_seed1/,renum_renamed_fold_7x2m_0_seed1_model_1.pdb,nanobody,bound,0.29
2493,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7x2m_0_seed1/,renum_renamed_fold_7x2m_0_seed1_model_4.pdb,nanobody,bound,0.22
2494,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7x2m_0_seed1/,renum_renamed_fold_7x2m_0_seed1_model_2.pdb,nanobody,bound,0.26
2495,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cyb_0_seed2/,renum_renamed_fold_8cyb_0_seed2_model_3.pdb,nanobody,bound,0.26
2496,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cyb_0_seed2/,renum_renamed_fold_8cyb_0_seed2_model_2.pdb,nanobody,bound,0.26
2497,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cyb_0_seed2/,renum_renamed_fold_8cyb_0_seed2_model_1.pdb,nanobody,bound,0.26
2498,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cyb_0_seed2/,renum_renamed_fold_8cyb_0_seed2_model_0.pdb,nanobody,bound,0.26
2499,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cyb_0_seed2/,renum_renamed_fold_8cyb_0_seed2_model_4.pdb,nanobody,bound,0.25
2500,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8eln_1_seed3/,renum_renamed_fold_8eln_1_seed3_model_1.pdb,nanobody,bound,0.89
2501,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8eln_1_seed3/,renum_renamed_fold_8eln_1_seed3_model_2.pdb,nanobody,bound,0.89
2502,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8eln_1_seed3/,renum_renamed_fold_8eln_1_seed3_model_0.pdb,nanobody,bound,0.89
2503,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8eln_1_seed3/,renum_renamed_fold_8eln_1_seed3_model_3.pdb,nanobody,bound,0.89
2504,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8eln_1_seed3/,renum_renamed_fold_8eln_1_seed3_model_4.pdb,nanobody,bound,0.89
2505,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8c3l_0_seed3/,renum_renamed_fold_8c3l_0_seed3_model_1.pdb,nanobody,bound,0.9
2506,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8c3l_0_seed3/,renum_renamed_fold_8c3l_0_seed3_model_4.pdb,nanobody,bound,0.89
2507,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8c3l_0_seed3/,renum_renamed_fold_8c3l_0_seed3_model_3.pdb,nanobody,bound,0.89
2508,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8c3l_0_seed3/,renum_renamed_fold_8c3l_0_seed3_model_2.pdb,nanobody,bound,0.9
2509,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8c3l_0_seed3/,renum_renamed_fold_8c3l_0_seed3_model_0.pdb,nanobody,bound,0.9
2510,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7voa_0_seed3/,renum_renamed_fold_7voa_0_seed3_model_1.pdb,nanobody,bound,0.2
2511,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7voa_0_seed3/,renum_renamed_fold_7voa_0_seed3_model_3.pdb,nanobody,bound,0.2
2512,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7voa_0_seed3/,renum_renamed_fold_7voa_0_seed3_model_4.pdb,nanobody,bound,0.19
2513,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7voa_0_seed3/,renum_renamed_fold_7voa_0_seed3_model_0.pdb,nanobody,bound,0.22
2514,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7voa_0_seed3/,renum_renamed_fold_7voa_0_seed3_model_2.pdb,nanobody,bound,0.2
2515,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8hxq_0_seed3/,renum_renamed_fold_8hxq_0_seed3_model_4.pdb,nanobody,bound,0.33
2516,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8hxq_0_seed3/,renum_renamed_fold_8hxq_0_seed3_model_1.pdb,nanobody,bound,0.36
2517,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8hxq_0_seed3/,renum_renamed_fold_8hxq_0_seed3_model_0.pdb,nanobody,bound,0.37
2518,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8hxq_0_seed3/,renum_renamed_fold_8hxq_0_seed3_model_3.pdb,nanobody,bound,0.36
2519,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8hxq_0_seed3/,renum_renamed_fold_8hxq_0_seed3_model_2.pdb,nanobody,bound,0.36
2520,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7zxu_0_seed3/,renum_renamed_fold_7zxu_0_seed3_model_4.pdb,nanobody,bound,0.19
2521,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7zxu_0_seed3/,renum_renamed_fold_7zxu_0_seed3_model_3.pdb,nanobody,bound,0.2
2522,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7zxu_0_seed3/,renum_renamed_fold_7zxu_0_seed3_model_1.pdb,nanobody,bound,0.24
2523,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7zxu_0_seed3/,renum_renamed_fold_7zxu_0_seed3_model_2.pdb,nanobody,bound,0.24
2524,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7zxu_0_seed3/,renum_renamed_fold_7zxu_0_seed3_model_0.pdb,nanobody,bound,0.24
2525,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7x2l_0_seed2/,renum_renamed_fold_7x2l_0_seed2_model_2.pdb,nanobody,bound,0.78
2526,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7x2l_0_seed2/,renum_renamed_fold_7x2l_0_seed2_model_3.pdb,nanobody,bound,0.77
2527,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7x2l_0_seed2/,renum_renamed_fold_7x2l_0_seed2_model_1.pdb,nanobody,bound,0.78
2528,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7x2l_0_seed2/,renum_renamed_fold_7x2l_0_seed2_model_4.pdb,nanobody,bound,0.77
2529,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7x2l_0_seed2/,renum_renamed_fold_7x2l_0_seed2_model_0.pdb,nanobody,bound,0.78
2530,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cy6_0_seed2/,renum_renamed_fold_8cy6_0_seed2_model_1.pdb,nanobody,bound,0.26
2531,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cy6_0_seed2/,renum_renamed_fold_8cy6_0_seed2_model_4.pdb,nanobody,bound,0.26
2532,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cy6_0_seed2/,renum_renamed_fold_8cy6_0_seed2_model_3.pdb,nanobody,bound,0.26
2533,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cy6_0_seed2/,renum_renamed_fold_8cy6_0_seed2_model_0.pdb,nanobody,bound,0.27
2534,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cy6_0_seed2/,renum_renamed_fold_8cy6_0_seed2_model_2.pdb,nanobody,bound,0.26
2535,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8h3x_0_seed3/,renum_renamed_fold_8h3x_0_seed3_model_1.pdb,nanobody,bound,0.87
2536,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8h3x_0_seed3/,renum_renamed_fold_8h3x_0_seed3_model_3.pdb,nanobody,bound,0.87
2537,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8h3x_0_seed3/,renum_renamed_fold_8h3x_0_seed3_model_4.pdb,nanobody,bound,0.86
2538,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8h3x_0_seed3/,renum_renamed_fold_8h3x_0_seed3_model_0.pdb,nanobody,bound,0.87
2539,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8h3x_0_seed3/,renum_renamed_fold_8h3x_0_seed3_model_2.pdb,nanobody,bound,0.87
2540,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8ce4_0_seed2/,renum_renamed_fold_8ce4_0_seed2_model_4.pdb,nanobody,bound,0.17
2541,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8ce4_0_seed2/,renum_renamed_fold_8ce4_0_seed2_model_1.pdb,nanobody,bound,0.21
2542,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8ce4_0_seed2/,renum_renamed_fold_8ce4_0_seed2_model_3.pdb,nanobody,bound,0.18
2543,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8ce4_0_seed2/,renum_renamed_fold_8ce4_0_seed2_model_2.pdb,nanobody,bound,0.2
2544,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8ce4_0_seed2/,renum_renamed_fold_8ce4_0_seed2_model_0.pdb,nanobody,bound,0.21
2545,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8h3x_0_seed1/,renum_renamed_fold_8h3x_0_seed1_model_2.pdb,nanobody,bound,0.86
2546,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8h3x_0_seed1/,renum_renamed_fold_8h3x_0_seed1_model_3.pdb,nanobody,bound,0.85
2547,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8h3x_0_seed1/,renum_renamed_fold_8h3x_0_seed1_model_0.pdb,nanobody,bound,0.86
2548,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8h3x_0_seed1/,renum_renamed_fold_8h3x_0_seed1_model_4.pdb,nanobody,bound,0.85
2549,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8h3x_0_seed1/,renum_renamed_fold_8h3x_0_seed1_model_1.pdb,nanobody,bound,0.86
2550,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8b8i_0_seed1/,renum_renamed_fold_8b8i_0_seed1_model_2.pdb,nanobody,bound,0.93
2551,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8b8i_0_seed1/,renum_renamed_fold_8b8i_0_seed1_model_4.pdb,nanobody,bound,0.92
2552,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8b8i_0_seed1/,renum_renamed_fold_8b8i_0_seed1_model_1.pdb,nanobody,bound,0.93
2553,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8b8i_0_seed1/,renum_renamed_fold_8b8i_0_seed1_model_3.pdb,nanobody,bound,0.92
2554,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8b8i_0_seed1/,renum_renamed_fold_8b8i_0_seed1_model_0.pdb,nanobody,bound,0.93
2555,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7wn1_0_seed3/,renum_renamed_fold_7wn1_0_seed3_model_1.pdb,nanobody,bound,0.31
2556,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7wn1_0_seed3/,renum_renamed_fold_7wn1_0_seed3_model_2.pdb,nanobody,bound,0.28
2557,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7wn1_0_seed3/,renum_renamed_fold_7wn1_0_seed3_model_3.pdb,nanobody,bound,0.26
2558,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7wn1_0_seed3/,renum_renamed_fold_7wn1_0_seed3_model_0.pdb,nanobody,bound,0.31
2559,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7wn1_0_seed3/,renum_renamed_fold_7wn1_0_seed3_model_4.pdb,nanobody,bound,0.25
2560,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8opr_0_seed3/,renum_renamed_fold_8opr_0_seed3_model_2.pdb,nanobody,bound,0.2
2561,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8opr_0_seed3/,renum_renamed_fold_8opr_0_seed3_model_0.pdb,nanobody,bound,0.2
2562,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8opr_0_seed3/,renum_renamed_fold_8opr_0_seed3_model_3.pdb,nanobody,bound,0.18
2563,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8opr_0_seed3/,renum_renamed_fold_8opr_0_seed3_model_1.pdb,nanobody,bound,0.2
2564,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8opr_0_seed3/,renum_renamed_fold_8opr_0_seed3_model_4.pdb,nanobody,bound,0.18
2565,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8b17_0_seed2/,renum_renamed_fold_8b17_0_seed2_model_2.pdb,nanobody,bound,0.86
2566,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8b17_0_seed2/,renum_renamed_fold_8b17_0_seed2_model_1.pdb,nanobody,bound,0.86
2567,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8b17_0_seed2/,renum_renamed_fold_8b17_0_seed2_model_4.pdb,nanobody,bound,0.85
2568,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8b17_0_seed2/,renum_renamed_fold_8b17_0_seed2_model_3.pdb,nanobody,bound,0.86
2569,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8b17_0_seed2/,renum_renamed_fold_8b17_0_seed2_model_0.pdb,nanobody,bound,0.86
2570,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cyj_2_seed3/,renum_renamed_fold_8cyj_2_seed3_model_0.pdb,nanobody,bound,0.21
2571,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cyj_2_seed3/,renum_renamed_fold_8cyj_2_seed3_model_3.pdb,nanobody,bound,0.2
2572,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cyj_2_seed3/,renum_renamed_fold_8cyj_2_seed3_model_4.pdb,nanobody,bound,0.19
2573,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cyj_2_seed3/,renum_renamed_fold_8cyj_2_seed3_model_2.pdb,nanobody,bound,0.2
2574,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cyj_2_seed3/,renum_renamed_fold_8cyj_2_seed3_model_1.pdb,nanobody,bound,0.21
2575,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8dqu_0_seed2/,renum_renamed_fold_8dqu_0_seed2_model_3.pdb,nanobody,bound,0.48
2576,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8dqu_0_seed2/,renum_renamed_fold_8dqu_0_seed2_model_0.pdb,nanobody,bound,0.52
2577,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8dqu_0_seed2/,renum_renamed_fold_8dqu_0_seed2_model_1.pdb,nanobody,bound,0.49
2578,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8dqu_0_seed2/,renum_renamed_fold_8dqu_0_seed2_model_4.pdb,nanobody,bound,0.46
2579,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8dqu_0_seed2/,renum_renamed_fold_8dqu_0_seed2_model_2.pdb,nanobody,bound,0.48
2580,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7wn0_0_seed2/,renum_renamed_fold_7wn0_0_seed2_model_2.pdb,nanobody,bound,0.22
2581,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7wn0_0_seed2/,renum_renamed_fold_7wn0_0_seed2_model_1.pdb,nanobody,bound,0.23
2582,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7wn0_0_seed2/,renum_renamed_fold_7wn0_0_seed2_model_0.pdb,nanobody,bound,0.23
2583,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7wn0_0_seed2/,renum_renamed_fold_7wn0_0_seed2_model_3.pdb,nanobody,bound,0.22
2584,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7wn0_0_seed2/,renum_renamed_fold_7wn0_0_seed2_model_4.pdb,nanobody,bound,0.22
2585,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8h5u_0_seed1/,renum_renamed_fold_8h5u_0_seed1_model_3.pdb,nanobody,bound,0.86
2586,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8h5u_0_seed1/,renum_renamed_fold_8h5u_0_seed1_model_2.pdb,nanobody,bound,0.86
2587,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8h5u_0_seed1/,renum_renamed_fold_8h5u_0_seed1_model_1.pdb,nanobody,bound,0.87
2588,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8h5u_0_seed1/,renum_renamed_fold_8h5u_0_seed1_model_0.pdb,nanobody,bound,0.87
2589,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8h5u_0_seed1/,renum_renamed_fold_8h5u_0_seed1_model_4.pdb,nanobody,bound,0.86
2590,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7x2l_0_seed1/,renum_renamed_fold_7x2l_0_seed1_model_2.pdb,nanobody,bound,0.78
2591,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7x2l_0_seed1/,renum_renamed_fold_7x2l_0_seed1_model_0.pdb,nanobody,bound,0.8
2592,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7x2l_0_seed1/,renum_renamed_fold_7x2l_0_seed1_model_1.pdb,nanobody,bound,0.8
2593,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7x2l_0_seed1/,renum_renamed_fold_7x2l_0_seed1_model_3.pdb,nanobody,bound,0.78
2594,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7x2l_0_seed1/,renum_renamed_fold_7x2l_0_seed1_model_4.pdb,nanobody,bound,0.77
2595,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cxn_1_seed1/,renum_renamed_fold_8cxn_1_seed1_model_4.pdb,nanobody,bound,0.8300000000000001
2596,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cxn_1_seed1/,renum_renamed_fold_8cxn_1_seed1_model_3.pdb,nanobody,bound,0.8300000000000001
2597,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cxn_1_seed1/,renum_renamed_fold_8cxn_1_seed1_model_0.pdb,nanobody,bound,0.8300000000000001
2598,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cxn_1_seed1/,renum_renamed_fold_8cxn_1_seed1_model_1.pdb,nanobody,bound,0.8300000000000001
2599,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cxn_1_seed1/,renum_renamed_fold_8cxn_1_seed1_model_2.pdb,nanobody,bound,0.8300000000000001
2600,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cyj_2_seed1/,renum_renamed_fold_8cyj_2_seed1_model_4.pdb,nanobody,bound,0.2
2601,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cyj_2_seed1/,renum_renamed_fold_8cyj_2_seed1_model_3.pdb,nanobody,bound,0.2
2602,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cyj_2_seed1/,renum_renamed_fold_8cyj_2_seed1_model_1.pdb,nanobody,bound,0.21
2603,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cyj_2_seed1/,renum_renamed_fold_8cyj_2_seed1_model_2.pdb,nanobody,bound,0.21
2604,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cyj_2_seed1/,renum_renamed_fold_8cyj_2_seed1_model_0.pdb,nanobody,bound,0.21
2605,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8opr_1_seed3/,renum_renamed_fold_8opr_1_seed3_model_1.pdb,nanobody,bound,0.18
2606,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8opr_1_seed3/,renum_renamed_fold_8opr_1_seed3_model_2.pdb,nanobody,bound,0.18
2607,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8opr_1_seed3/,renum_renamed_fold_8opr_1_seed3_model_0.pdb,nanobody,bound,0.18
2608,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8opr_1_seed3/,renum_renamed_fold_8opr_1_seed3_model_3.pdb,nanobody,bound,0.18
2609,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8opr_1_seed3/,renum_renamed_fold_8opr_1_seed3_model_4.pdb,nanobody,bound,0.17
2610,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7vke_0_seed1/,renum_renamed_fold_7vke_0_seed1_model_3.pdb,nanobody,bound,0.2
2611,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7vke_0_seed1/,renum_renamed_fold_7vke_0_seed1_model_0.pdb,nanobody,bound,0.21
2612,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7vke_0_seed1/,renum_renamed_fold_7vke_0_seed1_model_2.pdb,nanobody,bound,0.21
2613,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7vke_0_seed1/,renum_renamed_fold_7vke_0_seed1_model_1.pdb,nanobody,bound,0.21
2614,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_7vke_0_seed1/,renum_renamed_fold_7vke_0_seed1_model_4.pdb,nanobody,bound,0.2
2615,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cy6_0_seed3/,renum_renamed_fold_8cy6_0_seed3_model_4.pdb,nanobody,bound,0.25
2616,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cy6_0_seed3/,renum_renamed_fold_8cy6_0_seed3_model_3.pdb,nanobody,bound,0.26
2617,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cy6_0_seed3/,renum_renamed_fold_8cy6_0_seed3_model_1.pdb,nanobody,bound,0.28
2618,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cy6_0_seed3/,renum_renamed_fold_8cy6_0_seed3_model_2.pdb,nanobody,bound,0.26
2619,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8cy6_0_seed3/,renum_renamed_fold_8cy6_0_seed3_model_0.pdb,nanobody,bound,0.28
2620,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8ido_0_seed2/,renum_renamed_fold_8ido_0_seed2_model_1.pdb,nanobody,bound,0.22
2621,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8ido_0_seed2/,renum_renamed_fold_8ido_0_seed2_model_3.pdb,nanobody,bound,0.21
2622,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/sorted/Bound/Nb/fold_8ido_0_seed2/,renum_renamed_fold_8ido_0_seed2_model_4.pdb,nanobody,bound,0.19
